=== DIAGNOSA STOK PRODUK ID 48 ===
Produk: ANDALAN
Stok saat ini (di tabel produk): 1008

--- REKAMAN STOK (Urut Waktu) ---
ID: 178275 | Time: 2024-05-07 00:00:00 | Awal: 71 | Masuk: 0 | Keluar: 1 | Sisa: 70 | Ket: Penjualan - ID: 23 | Status: GAP (71) | MATH OK
Penjualan ID 668 | Time: 2025-09-09 07:00:00 | Qty: 2
Penjualan ID 680 | Time: 2025-09-16 07:00:00 | Qty: 1
Penjualan ID 684 | Time: 2025-09-16 07:00:00 | Qty: 2
Penjualan ID 685 | Time: 2025-09-16 07:00:00 | Qty: 1
Penjualan ID 689 | Time: 2025-09-17 07:00:00 | Qty: 1
Penjualan ID 696 | Time: 2025-09-18 07:00:00 | Qty: 1
Penjualan ID 698 | Time: 2025-09-19 07:00:00 | Qty: 5
Penjualan ID 701 | Time: 2025-09-22 07:00:00 | Qty: 2
Penjualan ID 702 | Time: 2025-09-22 07:00:00 | Qty: 1
Penjualan ID 703 | Time: 2025-09-22 07:00:00 | Qty: 1
Penjualan ID 713 | Time: 2025-09-24 07:00:00 | Qty: 1
Penjualan ID 717 | Time: 2025-09-25 07:00:00 | Qty: 2
Penjualan ID 719 | Time: 2025-09-26 07:00:00 | Qty: 1
Penjualan ID 720 | Time: 2025-09-26 07:00:00 | Qty: 1
Penjualan ID 722 | Time: 2025-09-27 07:00:00 | Qty: 1
Penjualan ID 727 | Time: 2025-10-01 07:00:00 | Qty: 1
Penjualan ID 728 | Time: 2025-10-02 07:00:00 | Qty: 1
Penjualan ID 730 | Time: 2025-10-02 07:00:00 | Qty: 1
Penjualan ID 735 | Time: 2025-10-04 07:00:00 | Qty: 2
Penjualan ID 735 | Time: 2025-10-04 07:00:00 | Qty: 1
Penjualan ID 739 | Time: 2025-10-06 07:00:00 | Qty: 1
Penjualan ID 740 | Time: 2025-10-06 07:00:00 | Qty: 2
Penjualan ID 742 | Time: 2025-10-06 07:00:00 | Qty: 1
Penjualan ID 750 | Time: 2025-10-08 07:00:00 | Qty: 2
Penjualan ID 788 | Time: 2025-10-20 07:00:00 | Qty: 4
Penjualan ID 789 | Time: 2025-10-20 07:00:00 | Qty: 2
Penjualan ID 795 | Time: 2025-10-22 07:00:00 | Qty: 1
Penjualan ID 796 | Time: 2025-10-22 07:00:00 | Qty: 1
Penjualan ID 799 | Time: 2025-10-23 07:00:00 | Qty: 1
Penjualan ID 802 | Time: 2025-10-24 07:00:00 | Qty: 2
Penjualan ID 807 | Time: 2025-10-25 07:00:00 | Qty: 2
Penjualan ID 810 | Time: 2025-10-27 07:00:00 | Qty: 1
Penjualan ID 813 | Time: 2025-10-28 07:00:00 | Qty: 2
Penjualan ID 820 | Time: 2025-10-29 07:00:00 | Qty: 2
Penjualan ID 821 | Time: 2025-10-29 07:00:00 | Qty: 1
Penjualan ID 824 | Time: 2025-10-30 07:00:00 | Qty: 1
Penjualan ID 828 | Time: 2025-10-31 07:00:00 | Qty: 1
Penjualan ID 829 | Time: 2025-11-01 07:00:00 | Qty: 1
Penjualan ID 830 | Time: 2025-11-01 07:00:00 | Qty: 1
Penjualan ID 831 | Time: 2025-11-01 07:00:00 | Qty: 2
Penjualan ID 833 | Time: 2025-11-03 07:00:00 | Qty: 2
Penjualan ID 833 | Time: 2025-11-03 07:00:00 | Qty: 1
Penjualan ID 835 | Time: 2025-11-03 07:00:00 | Qty: 2
Penjualan ID 842 | Time: 2025-11-05 07:00:00 | Qty: 1
Penjualan ID 847 | Time: 2025-11-06 07:00:00 | Qty: 2
Penjualan ID 855 | Time: 2025-11-08 07:00:00 | Qty: 2
Penjualan ID 856 | Time: 2025-11-08 07:00:00 | Qty: 1
Penjualan ID 862 | Time: 2025-11-11 07:00:00 | Qty: 1
Penjualan ID 866 | Time: 2025-11-12 07:00:00 | Qty: 1
Penjualan ID 869 | Time: 2025-11-13 07:00:00 | Qty: 1
Penjualan ID 875 | Time: 2025-11-14 07:00:00 | Qty: 1
Penjualan ID 877 | Time: 2025-11-15 07:00:00 | Qty: 1
Penjualan ID 883 | Time: 2025-11-18 07:00:00 | Qty: 1
Penjualan ID 885 | Time: 2025-11-18 07:00:00 | Qty: 1
Penjualan ID 893 | Time: 2025-11-20 07:00:00 | Qty: 1
Penjualan ID 897 | Time: 2025-11-21 07:00:00 | Qty: 1
Penjualan ID 897 | Time: 2025-11-21 07:00:00 | Qty: 2
Penjualan ID 899 | Time: 2025-11-22 07:00:00 | Qty: 1
Penjualan ID 902 | Time: 2025-11-24 07:00:00 | Qty: 1
Penjualan ID 903 | Time: 2025-11-24 07:00:00 | Qty: 2
Penjualan ID 909 | Time: 2025-11-25 07:00:00 | Qty: 2
Penjualan ID 914 | Time: 2025-11-27 07:00:00 | Qty: 1
Penjualan ID 915 | Time: 2025-11-27 07:00:00 | Qty: 1
Penjualan ID 918 | Time: 2025-11-27 07:00:00 | Qty: 1
Penjualan ID 920 | Time: 2025-11-28 07:00:00 | Qty: 1
Penjualan ID 924 | Time: 2025-11-29 07:00:00 | Qty: 2
Penjualan ID 930 | Time: 2025-12-02 07:00:00 | Qty: 1
Penjualan ID 933 | Time: 2025-12-02 07:00:00 | Qty: 1
Penjualan ID 938 | Time: 2025-12-04 07:00:00 | Qty: 2
Penjualan ID 941 | Time: 2025-12-05 07:00:00 | Qty: 1
Penjualan ID 942 | Time: 2025-12-05 07:00:00 | Qty: 1
Penjualan ID 943 | Time: 2025-12-05 07:00:00 | Qty: 2
Penjualan ID 946 | Time: 2025-12-06 07:00:00 | Qty: 1
Penjualan ID 949 | Time: 2025-12-08 07:00:00 | Qty: 1
Penjualan ID 950 | Time: 2025-12-08 07:00:00 | Qty: 1
Penjualan ID 951 | Time: 2025-12-08 07:00:00 | Qty: 2
Penjualan ID 954 | Time: 2025-12-08 07:00:00 | Qty: 1
Penjualan ID 956 | Time: 2025-12-09 07:00:00 | Qty: 3
Penjualan ID 964 | Time: 2025-12-11 07:00:00 | Qty: 1
Penjualan ID 966 | Time: 2025-12-12 07:00:00 | Qty: 1
Penjualan ID 970 | Time: 2025-12-13 07:00:00 | Qty: 2
Penjualan ID 970 | Time: 2025-12-13 07:00:00 | Qty: 2
Penjualan ID 976 | Time: 2025-12-15 07:00:00 | Qty: 3
Penjualan ID 977 | Time: 2025-12-15 07:00:00 | Qty: 2
Penjualan ID 979 | Time: 2025-12-16 07:00:00 | Qty: 1
Penjualan ID 979 | Time: 2025-12-16 07:00:00 | Qty: 2
Penjualan ID 990 | Time: 2025-12-19 07:00:00 | Qty: 1
Penjualan ID 994 | Time: 2025-12-19 07:00:00 | Qty: 2
Penjualan ID 995 | Time: 2025-12-20 07:00:00 | Qty: 1
Penjualan ID 1024 | Time: 2025-12-22 07:00:00 | Qty: 1
Penjualan ID 1028 | Time: 2025-12-23 07:00:00 | Qty: 2
Penjualan ID 1029 | Time: 2025-12-23 07:00:00 | Qty: 1
Penjualan ID 1030 | Time: 2025-12-23 07:00:00 | Qty: 1
Penjualan ID 1033 | Time: 2025-12-24 07:00:00 | Qty: 1
Penjualan ID 1035 | Time: 2025-12-24 07:00:00 | Qty: 1
Penjualan ID 1037 | Time: 2025-12-25 07:00:00 | Qty: 2
Penjualan ID 1040 | Time: 2025-12-26 07:00:00 | Qty: 2
Penjualan ID 1042 | Time: 2025-12-26 07:00:00 | Qty: 1
Penjualan ID 1044 | Time: 2025-12-27 07:00:00 | Qty: 2
Penjualan ID 1046 | Time: 2025-12-27 07:00:00 | Qty: 2
Penjualan ID 1048 | Time: 2025-12-29 07:00:00 | Qty: 1
Penjualan ID 1050 | Time: 2025-12-29 07:00:00 | Qty: 2
Penjualan ID 1051 | Time: 2025-12-29 07:00:00 | Qty: 2
Penjualan ID 1054 | Time: 2025-12-30 07:00:00 | Qty: 3
Penjualan ID 1056 | Time: 2026-01-01 07:00:00 | Qty: 1
Penjualan ID 1057 | Time: 2026-01-01 07:00:00 | Qty: 2
Penjualan ID 1057 | Time: 2026-01-01 07:00:00 | Qty: 1
Penjualan ID 1059 | Time: 2026-01-01 07:00:00 | Qty: 1
Penjualan ID 1062 | Time: 2026-01-02 07:00:00 | Qty: 1
Penjualan ID 1064 | Time: 2026-01-03 07:00:00 | Qty: 1
Penjualan ID 1066 | Time: 2026-01-03 07:00:00 | Qty: 1
Penjualan ID 1070 | Time: 2026-01-05 07:00:00 | Qty: 2
Penjualan ID 1074 | Time: 2026-01-06 07:00:00 | Qty: 1
Penjualan ID 1077 | Time: 2026-01-06 07:00:00 | Qty: 2
Penjualan ID 1080 | Time: 2026-01-07 07:00:00 | Qty: 1
Penjualan ID 1081 | Time: 2026-01-08 07:00:00 | Qty: 2
Penjualan ID 1085 | Time: 2026-01-09 07:00:00 | Qty: 1
Penjualan ID 1093 | Time: 2026-01-12 07:00:00 | Qty: 2
Penjualan ID 1094 | Time: 2026-01-12 07:00:00 | Qty: 1
Penjualan ID 1097 | Time: 2026-01-13 07:00:00 | Qty: 2

--- RAW TRANSACTIONS (PEMBELIAN) ---
Pembelian ID 55 | Time: 2025-07-15 00:00:00 | Qty: 20
Pembelian ID 63 | Time: 2025-07-17 00:00:00 | Qty: 30
Pembelian ID 121 | Time: 2025-08-08 00:00:00 | Qty: 12
Pembelian ID 134 | Time: 2025-08-09 00:00:00 | Qty: 30
Pembelian ID 155 | Time: 2025-08-26 00:00:00 | Qty: 1000
Pembelian ID 266 | Time: 2025-10-11 07:00:00 | Qty: 30
Pembelian ID 296 | Time: 2025-10-25 07:00:00 | Qty: 30
Pembelian ID 342 | Time: 2025-11-20 07:00:00 | Qty: 30
Pembelian ID 374 | Time: 2025-12-06 07:00:00 | Qty: 30
Pembelian ID 406 | Time: 2025-12-20 07:00:00 | Qty: 30
Pembelian ID 445 | Time: 2026-01-06 07:00:00 | Qty: 30
